id,name,phase,indication,crossover,output_type,protocol,sap,created,last_updated,description,molecule,
618,NCT03414268,Phase 3,"Fasciitis, Plantar",0,,Protocol NCT03412747v1.0.doc,Statitical Analysis PlanNCT03412747v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study to Evaluate the Efficacy and Safety of Bimekizumab in Adult Subjects With Moderate to Severe Chronic Plaque Psoriasis,19,
617,NCT03414255,Phase 3,Tendonitis,0,,Protocol NCT03414268v1.0.doc,Statitical Analysis PlanNCT03414268v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Micronized dHACM Injectable for the Treatment of Plantar Fasciitis,18,
616,NCT03415178,Phase 3,Hypercholesterolaemia,Achilles,1,,Protocol NCT03414255v1.0.doc,Statitical Analysis PlanNCT03414255v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Micronized dHACM Injectable for the Treatment of Achille Tendonitis,17
615,NCT03419403,Phase 3,Glioblastoma Multiforme,0,,Protocol NCT03415178v1.0.doc,Statitical Analysis PlanNCT03415178v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Usability Study of the Commercial Auto-injector Device and the New Auto-injector Device (SYDNEY) in Patients With High or Very High CV Risk With Hypercholesterolemia Not Adequately Controlled With Their Lipid-Modifying Therapy,16,
614,NCT03414970,Phase 3,Ductal Breast Carcinoma|Invasive Breast Carcinoma|Lobular Breast Carcinoma|Medullary Breast Carcinoma|Stage II Breast Cancer|Stage IIA Breast Cancer|Stage IIB Breast Cancer|Stage IIIA Breast Cancer|Tubular Breast Carcinoma,0,,Protocol NCT03419403v1.0.doc,Statitical Analysis PlanNCT03419403v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study for Management of Ocular Side Effects in Subjects With Glioblastoma Receiving Depatuxizumab Mafodotin,15,
613,NCT03491462,Phase 3,Amyotrophic Lateral Sclerosis,0,,Protocol NCT03414970v1.0.doc,Statitical Analysis PlanNCT03414970v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Hypofractionated Radiation Therapy After Mastectomy in Preventing Recurrence in Patients With Stage IIa-IIIa Breast Cancer,14,
612,NCT03416179,Phase 3,"Leukemia, Myeloid, Acute",0,,Protocol NCT03491462v1.0.doc,Statitical Analysis PlanNCT03491462v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Arimoclomol in Amyotropic Lateral Sclerosis,13,
611,NCT03417037,Phase 3,Lung Cancer|Non-Small Cell Lung Cancer,0,,Protocol NCT03416179v1.0.doc,Statitical Analysis PlanNCT03416179v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study Evaluating Intensive Chemotherapy With or Without Glasdegib or Azacitidine With or Without Glasdegib In Patients With Previously Untreated Acute Myeloid Leukemia,12,
610,NCT03598790,Phase 3,Chronic Plaque Psoriasis|Moderate to Severe Chronic Plaque Psoriasis,0,,Protocol NCT03417037v1.0.doc,Statitical Analysis PlanNCT03417037v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,An Immuno-Therapy Study of Experimental Medication BMS-986205 Given With Nivolumab With or Without Chemotherapy Compared to Chemotherapy in Participants With Previously Untreated Stage IV or Recurrent Non-Small Cell Lung Cancer,11,
609,NCT03425539,Phase 3,Fabry Disease,0,,Protocol NCT03598790v1.0.doc,Statitical Analysis PlanNCT03598790v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,"A Study to Assess the Safety, Tolerability and Efficacy of Bimekizumab in Adult Subjects With Moderate to Severe Chronic Plaque Psoriasis",10,
608,NCT03420781,Phase 3,Gastroparesis|Diabetes Mellitus,0,,Protocol NCT03425539v1.0.doc,Statitical Analysis PlanNCT03425539v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Efficacy and Safety of Lucerastat Oral Monotherapy in Adult Subjects With Fabry Disease,9,
607,NCT03451292,Phase 3,Decompensated Cirrhosis and Ascites,1,,Protocol NCT03420781v1.0.doc,Statitical Analysis PlanNCT03420781v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Safety and Efficacy Study of Relamorelin in Diabetic Gastroparesis Study 03,8,
606,NCT03600818,Phase 3,Polymyalgia Rheumatica,0,,Protocol NCT03451292v1.0.doc,Statitical Analysis PlanNCT03451292v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Effects of Long-Term Administration of Human Albumin in Subjects With Decompensated Cirrhosis and Ascites,7,
605,NCT03423173,Phase 3,Dengue Fever,0,,Protocol NCT03600818v1.0.doc,Statitical Analysis PlanNCT03600818v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Evaluation of the Efficacy and Safety of Sarilumab in Patients With Polymyalgia Rheumatica,6,
604,NCT03422653,Phase 3,Uremic Pruritus,0,,Protocol NCT03423173v1.0.doc,Statitical Analysis PlanNCT03423173v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Lot-to-lot Consistency of 3 Lots of Tetravalent Dengue Vaccine (TDV) in Non-endemic Country(Ies) for Dengue,5,
603,NCT03422822,Phase 3,"Dermatitis, Atopic",0,,Protocol NCT03422653v1.0.doc,Statitical Analysis PlanNCT03422653v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study to Evaluate the Safety and Efficacy of CR845 in Hemodialysis Patients With Moderate-to-Severe Pruritus,4,
602,NCT03425643,Phase 3,Non-small Cell Lung Cancer,0,,Protocol NCT03422822v1.0.doc,Statitical Analysis PlanNCT03422822v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Study to Evaluate Efficacy and Safety of PF-04965842 With or Without Topical Medications in Subjects Aged 12 Years and Older With Moderate to Severe Atopic Dermatitis,3,
601,NCT03427814,Phase 3,Advanced or Inoperable Gastric Cancer,0,,Protocol NCT03425643v1.0.doc,Statitical Analysis PlanNCT03425643v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Efficacy and Safety of Pembrolizumab (MK-3475) With Platinum Doublet Chemotherapy as Neoadjuvant/Adjuvant Therapy for Participants With Resectable Stage IIB or IIIA Non-small Cell Lung Cancer (MK-3475-671/KEYNOTE-671),2,
600,NCT03426267,Phase 3,Inflammation and Pain Associated With Ocular Surgery,0,,Protocol NCT03427814v1.0.doc,Statitical Analysis PlanNCT03427814v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Study of BGB-290 or Placebo in Patients With Advanced or Inoperable Gastric Cancer,1,
599,NCT03426345,Phase 3,Gastroparesis|Diabetes Mellitus,0,,Protocol NCT03426267v1.0.doc,Statitical Analysis PlanNCT03426267v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Evaluation of Efficacy and Safety of SDN-037,100,
598,NCT03440814,Phase 3,Prader-Willi Syndrome,0,,Protocol NCT03426345v1.0.doc,Statitical Analysis PlanNCT03426345v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Study to Evaluate the Safety and Efficacy of Relamorelin in Patients With Diabetic Gastroparesis Study 02,99,
597,NCT03428750,Phase 3,Edematous Fibrosclerotic Panniculopathy (Cellulite),0,,Protocol NCT03440814v1.0.doc,Statitical Analysis PlanNCT03440814v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of Diazoxide Choline in Patients With Prader-Willi Syndrome,98,
596,NCT03429049,Phase 3,Osteo Arthritis Knee,0,,Protocol NCT03428750v1.0.doc,Statitical Analysis PlanNCT03428750v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Effectiveness and Safety of EN3835 in the Treatment of EFP (Cellulite) in Women,97,
595,NCT03429543,Phase 3,"Diabetes Mellitus, Type 2",0,,Protocol NCT03429049v1.0.doc,Statitical Analysis PlanNCT03429049v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Clinical Study to Test Efficacy and Safety of CNTX-4975-05 in Patients With Osteoarthritis Knee Pain,96,
594,NCT03461211,Phase 3,Thyroid Eye Disease,0,,Protocol NCT03429543v1.0.doc,Statitical Analysis PlanNCT03429543v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Diabetes Study of Linagliptin and Empagliflozin in Children and Adolescents (DINAMO)TM,95,
593,NCT03442751,Phase 3,Progressive Keratoconus,0,,Protocol NCT03461211v1.0.doc,Statitical Analysis PlanNCT03461211v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Treatment of Graves' Orbitopathy to Reduce Proptosis With Teprotumumab Infusions in an Open-Label Clinical Extension Study,94,
592,NCT03614234,Phase 3,Fabry Disease,0,,Protocol NCT03442751v1.0.doc,Statitical Analysis PlanNCT03442751v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Study to Evaluate the Safety and Efficacy of Epi-on Corneal Cross-linking in Eyes With Progressive Keratoconus,93,
591,NCT03432286,Phase 3,Episodic Migraine,0,,Protocol NCT03614234v1.0.doc,Statitical Analysis PlanNCT03614234v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Open Label Extension of 2 mg/kg Pegunigalsidase Alfa (PRX-102) Every 4 Weeks in Adult Fabry Disease Patients,92,
590,NCT03432533,Phase 3,Post-Menopausal Osteoporosis,0,,Protocol NCT03432286v1.0.doc,Statitical Analysis PlanNCT03432286v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of Galcanezumab (LY2951742) in Participants 6 to 17 Years of Age With Episodic Migraine,91,
589,NCT03434028,Phase 3,Septic Shock,0,,Protocol NCT03432533v1.0.doc,Statitical Analysis PlanNCT03432533v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Comparison of Subject-administered Romosozumab With Healthcare Provider-administered Romosozumab for Osteoporosis,90,
588,NCT03434119,Phase 3,Type 2 Diabetes Mellitus,0,,Protocol NCT03434028v1.0.doc,Statitical Analysis PlanNCT03434028v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Crystalloid Liberal or Vasopressors Early Resuscitation in Sepsis,89,
587,NCT03434379,Phase 3,"Carcinoma, Hepatocellular",0,,Protocol NCT03434119v1.0.doc,Statitical Analysis PlanNCT03434119v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Efficacy and Safety of Soliqua Versus Lantus in Ethnically/Racially Diverse Patients With Type 2 Diabetes Mellitus Inadequately Controlled on Basal Insulin and Oral Antidiabetic Agents,88,
586,NCT03435081,Phase 3,Atopic Dermatitis,0,,Protocol NCT03434379v1.0.doc,Statitical Analysis PlanNCT03434379v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of Atezolizumab in Combination With Bevacizumab Compared With Sorafenib in Patients With Untreated Locally Advanced or Metastatic Hepatocellular Carcinoma [IMbrave150],87,
585,NCT03509350,Phase 3,Sepsis,0,,Protocol NCT03435081v1.0.doc,Statitical Analysis PlanNCT03435081v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of Baricitinib (LY3009104) in Adult Participants With Moderate to Severe Atopic Dermatitis,86,
584,NCT03436199,Phase 3,Walking Impairment|Multiple Sclerosis,0,,Protocol NCT03509350v1.0.doc,Statitical Analysis PlanNCT03509350v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,"Vitamin C, Thiamine, and Steroids in Sepsis",85,
583,NCT03439514,Phase 3,Dilated Cardiomyopathy|Lamin A/C Gene Mutation,1,,Protocol NCT03436199v1.0.doc,Statitical Analysis PlanNCT03436199v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Safety and Efficacy of ADS-5102 in Multiple Sclerosis Patients With Walking Impairment,84,
582,NCT03440372,Phase 3,Crohn Disease,0,,Protocol NCT03439514v1.0.doc,Statitical Analysis PlanNCT03439514v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of ARRY-371797 in Patients With Symptomatic Dilated Cardiomyopathy Due to a Lamin A/C Gene Mutation,83,
581,NCT03440385,Phase 3,Crohn Disease,0,,Protocol NCT03440372v1.0.doc,Statitical Analysis PlanNCT03440372v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Induction Study #1 of Oral Ozanimod as Induction Therapy for Moderately to Severely Active Crohn's Disease,82,
580,NCT03471078,Phase 3,Chemotherapy-induced Thrombocytopenia,0,,Protocol NCT03440385v1.0.doc,Statitical Analysis PlanNCT03440385v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Induction Study #2 of Oral Ozanimod as Induction Therapy for Moderately to Severely Active Crohn's Disease,81,
579,NCT03443869,Phase 3,CMV Disease,0,,Protocol NCT03471078v1.0.doc,Statitical Analysis PlanNCT03471078v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Avatrombopag for the Treatment of Chemotherapy-Induced Thrombocytopenia in Adults With Active Non-Hematological Cancers,80,
578,NCT03443973,Phase 3,Alzheimer's Disease,0,,Protocol NCT03443869v1.0.doc,Statitical Analysis PlanNCT03443869v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Letermovir Versus Valganciclovir to Prevent Human Cytomegalovirus Disease in Kidney Transplant Recipients (MK-8228-002),79,
577,NCT03444870,Phase 3,Alzheimer Disease,0,,Protocol NCT03443973v1.0.doc,Statitical Analysis PlanNCT03443973v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Safety and Efficacy Study of Gantenerumab in Participants With Early Alzheimer's Disease (AD),78,
576,NCT03445533,Phase 3,Metastatic Melanoma,0,,Protocol NCT03444870v1.0.doc,Statitical Analysis PlanNCT03444870v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Efficacy and Safety Study of Gantenerumab in Participants With Early Alzheimer's Disease (AD),77,
575,NCT03451851,Phase 3,Psoriasis,0,,Protocol NCT03445533v1.0.doc,Statitical Analysis PlanNCT03445533v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of IMO-2125 in Combination With Ipilimumab Versus Ipilimumab Alone in Subjects With Anti-PD-1 Refractory Melanoma (ILLUMINATE-301),76,
574,NCT03446573,Phase 3,"Infection, Human Immunodeficiency Virus",0,,Protocol NCT03451851v1.0.doc,Statitical Analysis PlanNCT03451851v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,"A Study to Evaluate the Efficacy, Safety, and Pharmacokinetics of Subcutaneously Administered Guselkumab for the Treatment of Chronic Plaque Psoriasis in Pediatric Participants",75,
573,NCT03446781,Phase 3,Edematous Fibrosclerotic Panniculopathy (Cellulite),0,,Protocol NCT03446573v1.0.doc,Statitical Analysis PlanNCT03446573v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Switch Study to Evaluate Dolutegravir Plus Lamivudine in Virologically Suppressed Human Immunodeficiency Virus Type 1 Positive Adults (TANGO),74,
572,NCT03447249,Phase 3,Cystic Fibrosis,0,,Protocol NCT03446781v1.0.doc,Statitical Analysis PlanNCT03446781v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Effectiveness and Safety of EN3835 in the Treatment of Cellulite in Women,73,
571,NCT03447262,Phase 3,Cystic Fibrosis,0,,Protocol NCT03447249v1.0.doc,Statitical Analysis PlanNCT03447249v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Phase 3 Study of VX-659 Combination Therapy in Subjects With Cystic Fibrosis Heterozygous for the F508del Mutation and a Minimal Function Mutation (F/MF),72,
570,NCT03447769,Phase 3,Non-Small Cell Lung Cancer,0,,Protocol NCT03447262v1.0.doc,Statitical Analysis PlanNCT03447262v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study Evaluating the Long Term Safety and Efficacy of VX-659 Combination Therapy,71,
569,NCT03448406,Phase 3,Heart Failure,0,,Protocol NCT03447769v1.0.doc,Statitical Analysis PlanNCT03447769v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Brief Title: Study of Efficacy and Safety of Canakinumab as Adjuvant Therapy in Adult Subjects With Stages AJCC/UICC v. 8 II-IIIA and IIIB (T>5cm N2) Completely Resected Non-small Cell Lung Cancer Acronym: (None),70,
568,NCT03448419,Phase 3,Heart Failure,0,,Protocol NCT03448406v1.0.doc,Statitical Analysis PlanNCT03448406v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,This Study Tests Empagliflozin in Patients With Chronic Heart Failure With Preserved Ejection Fraction (HFpEF). The Study Looks at How Far Patients Can Walk in 6 Minutes and at Their Heart Failure Symptoms.,69,
567,NCT03449134,Phase 3,Chronic Cough,0,,Protocol NCT03448419v1.0.doc,Statitical Analysis PlanNCT03448419v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,This Study Tests Empagliflozin in Patients With Chronic Heart Failure With Reduced Ejection Fraction (HFrEF). The Study Looks at How Far Patients Can Walk in 6 Minutes and at Their Heart Failure Symptoms,68,
566,NCT03449147,Phase 3,Chronic Cough,0,,Protocol NCT03449134v1.0.doc,Statitical Analysis PlanNCT03449134v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Phase 3 Study of Gefapixant (MK-7264) in Adult Participants With Chronic Cough (MK-7264-027),67,
565,NCT03519945,Phase 3,Ulcerative Colitis,0,,Protocol NCT03449147v1.0.doc,Statitical Analysis PlanNCT03449147v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of Gefapixant (MK-7264) in Adult Participants With Chronic Cough (MK-7264-030),66,
564,NCT03450629,Phase 3,Open Angle Glaucoma|Ocular Hypertension,0,,Protocol NCT03519945v1.0.doc,Statitical Analysis PlanNCT03519945v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study to Evaluate the Long-Term Efficacy and Safety of Mirikizumab in Participants With Moderately to Severely Active Ulcerative Colitis (LUCENT 3),65,
563,NCT03452137,Phase 3,Locally Advanced Squamous Cell Carcinoma of the Head and Neck (SCCHN),0,,Protocol NCT03450629v1.0.doc,Statitical Analysis PlanNCT03450629v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Evaluation of Safety and Efficacy of Brimonidine Tartrate Ophthalmic Suspension,64,
562,NCT03523117,Phase 3,Iron Deficiency Anemia,1,,Protocol NCT03452137v1.0.doc,Statitical Analysis PlanNCT03452137v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of Atezolizumab (Anti−Pd-L1 Antibody) as Adjuvant Therapy After Definitive Local Therapy in Patients With High-Risk Locally Advanced Squamous Cell Carcinoma of the Head and Neck,63,
561,NCT03456063,Phase 3,Non-Small-Cell Lung,0,,Protocol NCT03523117v1.0.doc,Statitical Analysis PlanNCT03523117v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Multicenter Randomized Active-controlled Study to Investigate Efficacy & Safety of IV FCM in Pediatric Patients With IDA,62,
560,NCT03456336,Phase 3,"Infant, Premature|Patent Ductus Arteriosus|Infant, Newborn, Diseases|Patent Ductus Arteriosus After Premature Birth",0,,Protocol NCT03456063v1.0.doc,Statitical Analysis PlanNCT03456063v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,"A Study of Neoadjuvant Atezolizumab Plus Chemotherapy Versus Placebo Plus Chemotherapy in Patients With Resectable Stage II, IIIA, or Select IIIB Non-Small Cell Lung Cancer (IMpower030)",61,
559,NCT03456830,Phase 3,Enteric Hyperoxaluria,0,,Protocol NCT03456336v1.0.doc,Statitical Analysis PlanNCT03456336v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Management of the PDA Trial,60,
558,NCT03460652,Phase 3,ADHD,0,,Protocol NCT03456830v1.0.doc,Statitical Analysis PlanNCT03456830v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Evaluate ALLN-177 in Patients With Enteric Hyperoxaluria,59,
557,NCT03460990,Phase 3,Cystic Fibrosis,0,,Protocol NCT03460652v1.0.doc,Statitical Analysis PlanNCT03460652v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,KP415 Open-Label Safety Study in Children (6-12 Years of Age) With ADHD,58,
556,NCT03528577,Phase 3,Asthma,1,,Protocol NCT03460990v1.0.doc,Statitical Analysis PlanNCT03460990v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Study of VX-659 Combination Therapy in CF Subjects Homozygous for F508del (F/F),57,
555,NCT03461757,Phase 3,Migraine,0,,Protocol NCT03528577v1.0.doc,Statitical Analysis PlanNCT03528577v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,"A Study to Evaluate the Effect of of Albuterol Sulfate Inhalation Aerosol, eq 90 mcg Base (Sun Pharmaceuticals Industries Limited)",56,
554,NCT03463031,Phase 3,Seasonal Allergic Rhinitis (SAR),0,,Protocol NCT03461757v1.0.doc,Statitical Analysis PlanNCT03461757v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Trial in Adult Subjects With Acute Migraines,55,
553,NCT03464019,Phase 3,Paroxysmal Supraventricular Tachycardia,0,,Protocol NCT03463031v1.0.doc,Statitical Analysis PlanNCT03463031v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Efficacy and Safety of GSP 301 Nasal Spray in Children (Aged 6 to Under 12 Years) With Seasonal Allergic Rhinitis (SAR),54,
552,NCT03464097,Phase 3,Crohn Disease,0,,Protocol NCT03464019v1.0.doc,Statitical Analysis PlanNCT03464019v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Efficacy and Safety of Etripamil for the Termination of Spontaneous PSVT. NODE-301,53,
551,NCT03464136,Phase 3,Crohn Disease,0,,Protocol NCT03464097v1.0.doc,Statitical Analysis PlanNCT03464097v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,A Placebo-Controlled Study of Oral Ozanimod as Maintenance Therapy for Moderately to Severely Active Crohn's Disease,52,
550,NCT03465722,Phase 3,GIST,0,,Protocol NCT03464136v1.0.doc,Statitical Analysis PlanNCT03464136v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,Safety and Efficacy of Adalimumab Versus Ustekinumab for One Year,51,
549,NCT03466411,Phase 3,Crohn's Disease,1,,Protocol NCT03465722v1.0.doc,Statitical Analysis PlanNCT03465722v1.0.doc,2019-04-06 00:26:43,2019-04-06 00:26:43,(VOYAGER) Study of Avapritinib vs Regorafenib in Patients With Locally Advanced Unresectable or Metastatic GIST,50,
